symbol,datetime,open,high,low,close,volume
TCS,2026-01-02 09:52:00,3237,3238.8,3236.4,3237.7,2835
TCS,2026-01-02 09:53:00,3237.6,3239.9,3236.5,3237.3,3743
TCS,2026-01-02 09:54:00,3237.3,3239.2,3236.5,3238.7,3712
TCS,2026-01-02 09:55:00,3238.9,3239,3234.9,3235.4,5608
TCS,2026-01-02 09:56:00,3236.1,3237.5,3235,3235.5,2649
TCS,2026-01-02 09:57:00,3236.3,3236.5,3234,3234,2218
TCS,2026-01-02 09:58:00,3235,3235.8,3234.1,3235,943
TCS,2026-01-02 09:59:00,3235,3235.8,3235,3235.1,717
TCS,2026-01-02 10:00:00,3235,3237.2,3234.1,3234.1,3087
TCS,2026-01-02 10:01:00,3235,3235.4,3232.7,3233.9,2792
TCS,2026-01-02 10:02:00,3233.9,3235,3232.7,3235,2362
TCS,2026-01-02 10:03:00,3235,3236.2,3234,3235.6,1508
TCS,2026-01-02 10:04:00,3234.9,3235.6,3234.5,3235,1797
TCS,2026-01-02 10:05:00,3235.6,3236.2,3235.6,3235.8,3968
TCS,2026-01-02 10:06:00,3235.6,3236,3235,3235,5119
TCS,2026-01-02 10:07:00,3235.1,3235.5,3235,3235.5,645
TCS,2026-01-02 10:08:00,3235,3235,3233.4,3233.4,5413
TCS,2026-01-02 10:09:00,3234,3234,3231.6,3232.5,4266
TCS,2026-01-02 10:10:00,3231.6,3233.4,3231.6,3233.2,1369
TCS,2026-01-02 10:11:00,3233,3233,3232,3232.8,561
TCS,2026-01-02 10:12:00,3232,3233.5,3232,3233.5,1531
TCS,2026-01-02 10:13:00,3233.5,3233.5,3231.2,3232.7,1148
TCS,2026-01-02 10:14:00,3232.7,3234.7,3230.9,3234.1,2406
TCS,2026-01-02 10:15:00,3234.7,3235.3,3233.5,3234.7,1727
TCS,2026-01-02 10:16:00,3234.7,3235.7,3234,3235.2,1767
TCS,2026-01-02 10:17:00,3235.2,3236.2,3235.2,3235.2,757
TCS,2026-01-02 10:18:00,3235.5,3235.5,3231.8,3234.2,3262
TCS,2026-01-02 10:19:00,3232.9,3234.9,3232.9,3233.4,1048
TCS,2026-01-02 10:20:00,3233.4,3234.7,3232.2,3232.2,662
TCS,2026-01-02 10:21:00,3233.4,3234.5,3232.6,3233.2,1057
TCS,2026-01-02 10:22:00,3233.2,3234.4,3233.1,3233.6,955
TCS,2026-01-02 10:23:00,3233.2,3234.5,3232.4,3234.5,908
TCS,2026-01-02 10:24:00,3233.7,3235,3233.3,3234.7,1330
TCS,2026-01-02 10:25:00,3235,3235,3233.7,3234.2,1052
TCS,2026-01-02 10:26:00,3234,3235.5,3233.3,3235.5,690
TCS,2026-01-02 10:27:00,3234.2,3235.4,3233.3,3235.1,1385
TCS,2026-01-02 10:28:00,3233.9,3235.4,3233.3,3235.1,1434
TCS,2026-01-02 10:29:00,3234.4,3235.3,3232.7,3233.6,1068
TCS,2026-01-02 10:30:00,3234.5,3234.9,3233.1,3233.2,776
TCS,2026-01-02 10:31:00,3234.8,3235.6,3233.6,3235.5,1201
TCS,2026-01-02 10:32:00,3235.2,3236.1,3235,3236.1,786
TCS,2026-01-02 10:33:00,3235.5,3236.1,3235,3236.1,585
TCS,2026-01-02 10:34:00,3235.4,3235.4,3233.8,3234.6,1134
TCS,2026-01-02 10:35:00,3235,3236.2,3233.9,3235.3,918
TCS,2026-01-02 10:36:00,3235.1,3236.2,3235.1,3236,587
TCS,2026-01-02 10:37:00,3236,3236,3233.7,3235.2,4742
TCS,2026-01-02 10:38:00,3235.4,3235.4,3233.8,3234.6,1277
TCS,2026-01-02 10:39:00,3234.4,3240,3234.2,3239.5,5892
TCS,2026-01-02 10:40:00,3239.5,3241,3238.1,3238.5,4657
TCS,2026-01-02 10:41:00,3239,3239.8,3237.9,3239.5,3010
TCS,2026-01-02 10:42:00,3239.8,3239.8,3239.1,3239.5,1174
TCS,2026-01-02 10:43:00,3239,3239,3235.6,3236.6,3421
TCS,2026-01-02 10:44:00,3236.6,3236.7,3234.6,3236.6,1777
TCS,2026-01-02 10:45:00,3236.3,3236.6,3235,3235.5,1125
TCS,2026-01-02 10:46:00,3235.7,3237.5,3235,3237.5,1162
TCS,2026-01-02 10:47:00,3237.5,3237.5,3236,3237.5,1134
TCS,2026-01-02 10:48:00,3237.5,3237.5,3235.3,3235.8,1114
TCS,2026-01-02 10:49:00,3235.8,3236.3,3235.3,3236.3,1275
TCS,2026-01-02 10:50:00,3237.1,3238.9,3237.1,3238,1285
TCS,2026-01-02 10:51:00,3236.1,3237.2,3236.1,3237.1,1292
TCS,2026-01-02 10:52:00,3236.4,3237.8,3235.4,3236.5,1234
TCS,2026-01-02 10:53:00,3236.6,3237,3235.2,3237,1065
TCS,2026-01-02 10:54:00,3236.9,3237,3235.8,3237,1546
TCS,2026-01-02 10:55:00,3236.9,3237,3235.6,3235.9,1389
TCS,2026-01-02 10:56:00,3235.8,3236.2,3235.5,3236.2,1618
TCS,2026-01-02 10:57:00,3236.5,3236.7,3235.3,3236.5,1457
TCS,2026-01-02 10:58:00,3236.5,3236.9,3235.1,3236.9,2077
TCS,2026-01-02 10:59:00,3237,3238.6,3236.9,3238.6,1688
TCS,2026-01-02 11:00:00,3238,3239,3237,3239,2229
TCS,2026-01-02 11:01:00,3238.3,3239.4,3237.5,3238.5,1764
TCS,2026-01-02 11:02:00,3238.5,3238.6,3236.6,3237.4,1284
TCS,2026-01-02 11:03:00,3237.4,3238.2,3236.2,3237.3,1068
TCS,2026-01-02 11:04:00,3237.3,3238.6,3236.9,3238.3,1041
TCS,2026-01-02 11:05:00,3238.3,3238.9,3237,3238.3,1488
TCS,2026-01-02 11:06:00,3237.9,3238.8,3237.1,3238.7,1089
TCS,2026-01-02 11:07:00,3238.5,3238.7,3235.5,3236.4,2705
TCS,2026-01-02 11:08:00,3236.3,3237,3235.2,3237,1402
TCS,2026-01-02 11:09:00,3237,3239.1,3237,3238.4,3616
TCS,2026-01-02 11:10:00,3237.9,3238.8,3236.3,3237,3048
TCS,2026-01-02 11:11:00,3236.7,3238.4,3236.7,3238.3,1045
TCS,2026-01-02 11:12:00,3237.1,3239,3237.1,3239,1500
TCS,2026-01-02 11:13:00,3238.3,3241,3238.3,3241,11752
TCS,2026-01-02 11:14:00,3240.5,3241,3239.3,3239.3,1248
TCS,2026-01-02 11:15:00,3239.6,3240.9,3239.6,3239.9,3585
TCS,2026-01-02 11:16:00,3239.9,3240.6,3238.8,3238.8,1844
TCS,2026-01-02 11:17:00,3239.4,3240,3238.6,3239.2,1089
TCS,2026-01-02 11:18:00,3238.7,3240.1,3238.7,3240.1,1378
TCS,2026-01-02 11:19:00,3239.6,3240.4,3239.3,3239.4,1068
TCS,2026-01-02 11:20:00,3239.4,3240.6,3238.7,3240.3,1474
TCS,2026-01-02 11:21:00,3239.4,3240.5,3239.4,3240.1,1229
TCS,2026-01-02 11:22:00,3239.7,3240.1,3238.5,3238.5,2431
TCS,2026-01-02 11:23:00,3238.6,3240.1,3238.4,3240.1,1119
TCS,2026-01-02 11:24:00,3239.5,3240,3238.4,3240,1477
TCS,2026-01-02 11:25:00,3239.5,3240.5,3239.1,3239.6,965
TCS,2026-01-02 11:26:00,3239.6,3239.7,3238.9,3239.3,710
TCS,2026-01-02 11:27:00,3239.3,3240.1,3238,3239.3,1119
TCS,2026-01-02 11:28:00,3239.1,3240,3239.1,3240,1184
TCS,2026-01-02 11:29:00,3239.7,3241,3239.1,3241,1745
TCS,2026-01-02 11:30:00,3241,3241,3240.1,3241,1286
TCS,2026-01-02 11:31:00,3240.7,3241.9,3240.2,3240.2,3118
TCS,2026-01-02 11:32:00,3240.6,3241,3240,3240.6,1864
TCS,2026-01-02 11:33:00,3241,3241,3239.8,3239.8,1112
TCS,2026-01-02 11:34:00,3240,3244,3240,3243.9,5020
TCS,2026-01-02 11:35:00,3242.7,3243.6,3242.4,3243.1,1382
TCS,2026-01-02 11:36:00,3242.5,3242.9,3242,3242.5,1751
TCS,2026-01-02 11:37:00,3242.3,3243,3242.3,3242.9,1323
TCS,2026-01-02 11:38:00,3243,3243.4,3242.1,3242.1,2327
TCS,2026-01-02 11:39:00,3242.5,3243.1,3242.5,3243,935
TCS,2026-01-02 11:40:00,3242.6,3243,3241.6,3241.6,8240
TCS,2026-01-02 11:41:00,3241.4,3241.7,3240.5,3241.5,1293
TCS,2026-01-02 11:42:00,3241.6,3242.6,3241,3242.1,2139
TCS,2026-01-02 11:43:00,3241.8,3242.7,3241.8,3242.6,1164
TCS,2026-01-02 11:44:00,3242,3243,3242,3242,936
TCS,2026-01-02 11:45:00,3242.1,3242.8,3241.5,3242.3,1553
TCS,2026-01-02 11:46:00,3242.1,3242.1,3241.1,3241.9,9599
TCS,2026-01-02 11:47:00,3241.8,3241.9,3239.9,3239.9,8044
TCS,2026-01-02 11:48:00,3239.5,3241,3239.5,3241,1700
TCS,2026-01-02 11:49:00,3241,3241.6,3240.3,3241.2,1682
TCS,2026-01-02 11:50:00,3240.8,3241.4,3240,3240.4,1025
TCS,2026-01-02 11:51:00,3240,3241,3240,3240.5,1367
TCS,2026-01-02 11:52:00,3240,3241,3240,3240.7,1127
TCS,2026-01-02 11:53:00,3240.2,3241,3240,3241,1518
TCS,2026-01-02 11:54:00,3241,3241.6,3240,3241,1234
TCS,2026-01-02 11:55:00,3240.6,3241.8,3240.6,3241.6,1948
TCS,2026-01-02 11:56:00,3240.9,3241.8,3240.9,3241,4329
TCS,2026-01-02 11:57:00,3240.8,3240.8,3237.1,3237.5,8673
TCS,2026-01-02 11:58:00,3237.1,3238,3237.1,3237.5,2156
TCS,2026-01-02 11:59:00,3237.1,3237.8,3236,3237,2540
TCS,2026-01-02 12:00:00,3236.9,3237,3236,3236.8,1961
TCS,2026-01-02 12:01:00,3236.8,3239.5,3236.1,3238,11713
TCS,2026-01-02 12:02:00,3237.6,3237.6,3234.3,3234.3,21000
TCS,2026-01-02 12:03:00,3234.1,3236.6,3234.1,3236,24284
TCS,2026-01-02 12:04:00,3235.6,3237,3235.5,3235.8,1435
TCS,2026-01-02 12:05:00,3235.8,3239.7,3235.3,3239.3,23029
TCS,2026-01-02 12:06:00,3238.6,3239.5,3237,3238.2,1930
TCS,2026-01-02 12:07:00,3237.4,3238.3,3236.3,3237.6,2036
TCS,2026-01-02 12:08:00,3237.3,3238.4,3237.2,3238,1011
TCS,2026-01-02 12:09:00,3237.6,3238.3,3237.4,3237.9,1812
TCS,2026-01-02 12:10:00,3237.6,3238.3,3237.3,3237.9,1045
TCS,2026-01-02 12:11:00,3239.1,3240,3239.1,3239.6,22529
TCS,2026-01-02 12:12:00,3239.6,3240.1,3239,3240,974
TCS,2026-01-02 12:13:00,3239.9,3241.6,3239.9,3241.6,1862
TCS,2026-01-02 12:14:00,3240.4,3241.2,3240.4,3240.9,1003
TCS,2026-01-02 12:15:00,3240.4,3241.2,3240.4,3241,1309
TCS,2026-01-02 12:16:00,3240.5,3241.2,3240.4,3241.2,1029
TCS,2026-01-02 12:17:00,3240.6,3241.2,3240.1,3240.9,1543
TCS,2026-01-02 12:18:00,3240.9,3241,3240,3240.6,1244
TCS,2026-01-02 12:19:00,3241,3241,3240,3240,1394
TCS,2026-01-02 12:20:00,3240.4,3241,3240,3240.6,2157
TCS,2026-01-02 12:21:00,3240.9,3242.1,3240.5,3241.9,2705
TCS,2026-01-02 12:22:00,3241.8,3242.9,3241.7,3242.4,1105
TCS,2026-01-02 12:23:00,3242,3242.8,3241.7,3242.5,2017
TCS,2026-01-02 12:24:00,3242.7,3242.7,3240.5,3241.5,3203
TCS,2026-01-02 12:25:00,3241.7,3242.8,3240.8,3240.9,8067
TCS,2026-01-02 12:26:00,3240.8,3240.8,3239.9,3239.9,2701
TCS,2026-01-02 12:27:00,3240,3240.2,3240,3240.2,2016
TCS,2026-01-02 12:28:00,3240.2,3240.5,3240,3240.4,1666
TCS,2026-01-02 12:29:00,3240.2,3241.4,3240.2,3241.4,2434
TCS,2026-01-02 12:30:00,3240.9,3241.5,3240.7,3241.5,5838
TCS,2026-01-02 12:31:00,3241,3242,3241,3241.5,1850
TCS,2026-01-02 12:32:00,3241.6,3242.4,3241.1,3242.1,2215
TCS,2026-01-02 12:33:00,3241.1,3242.3,3241,3241.9,1714
TCS,2026-01-02 12:34:00,3241.4,3242,3241.1,3241.5,1069
TCS,2026-01-02 12:35:00,3241.5,3241.9,3241.2,3241.5,1780
TCS,2026-01-02 12:36:00,3241.9,3242,3241.1,3241.9,1601
TCS,2026-01-02 12:37:00,3241.4,3242,3241.4,3241.6,1073
TCS,2026-01-02 12:38:00,3242,3242,3241.4,3241.9,992
TCS,2026-01-02 12:39:00,3241.3,3242,3241.3,3241.4,1218
TCS,2026-01-02 12:40:00,3241.4,3242.3,3241.4,3241.4,1399
TCS,2026-01-02 12:41:00,3242,3242,3240.8,3240.9,1450
TCS,2026-01-02 12:42:00,3240.9,3241.6,3240.3,3240.6,1165
TCS,2026-01-02 12:43:00,3241,3241.4,3240.5,3241.4,1183
TCS,2026-01-02 12:44:00,3240.6,3241.4,3240.2,3240.5,1394
TCS,2026-01-02 12:45:00,3240,3241.4,3240,3240.4,2449
TCS,2026-01-02 12:46:00,3240.4,3240.7,3240,3240.5,1820
TCS,2026-01-02 12:47:00,3240.5,3241,3240,3240.1,1081
TCS,2026-01-02 12:48:00,3240.9,3241,3240,3240.4,1252
TCS,2026-01-02 12:49:00,3240.1,3240.8,3240,3240.8,1935
TCS,2026-01-02 12:50:00,3241,3241.2,3240.7,3241.2,2941
TCS,2026-01-02 12:51:00,3241.2,3241.2,3241,3241,1597
TCS,2026-01-02 12:52:00,3241,3241.4,3241,3241.4,1139
TCS,2026-01-02 12:53:00,3241,3241.5,3241,3241.5,1565
TCS,2026-01-02 12:54:00,3241.1,3241.5,3241,3241.4,1678
TCS,2026-01-02 12:55:00,3241,3241.4,3240.7,3240.7,1044
TCS,2026-01-02 12:56:00,3240.7,3241.4,3240.5,3241.4,845
TCS,2026-01-02 12:57:00,3240.6,3241.4,3240.3,3240.8,995
TCS,2026-01-02 12:58:00,3240.4,3241.4,3240.4,3240.6,869
TCS,2026-01-02 12:59:00,3240.4,3241,3240,3240.8,1423
TCS,2026-01-02 13:00:00,3240.6,3240.9,3240.1,3240.9,1508
TCS,2026-01-02 13:01:00,3241,3241.5,3241,3241.5,1693
TCS,2026-01-02 13:02:00,3241.1,3242.4,3241.1,3242.4,1752
TCS,2026-01-02 13:03:00,3241.9,3242.8,3241.1,3242.8,1900
TCS,2026-01-02 13:04:00,3241.6,3245,3241.4,3243.2,10583
TCS,2026-01-02 13:05:00,3243.2,3243.9,3243,3243.6,2172
TCS,2026-01-02 13:06:00,3244,3244.1,3243.5,3243.5,8654
TCS,2026-01-02 13:07:00,3244.9,3245.4,3244.8,3245.4,7940
TCS,2026-01-02 13:08:00,3245,3245.4,3245,3245,1495
TCS,2026-01-02 13:09:00,3245.1,3245.3,3244.2,3245,2278
TCS,2026-01-02 13:10:00,3245,3245.4,3245,3245.4,1903
TCS,2026-01-02 13:11:00,3245,3245.4,3244.1,3245,2016
TCS,2026-01-02 13:12:00,3244.1,3244.9,3244,3244.5,2131
TCS,2026-01-02 13:13:00,3244.5,3244.9,3244,3244.7,1764
TCS,2026-01-02 13:14:00,3244.7,3244.7,3244.1,3244.4,2092
TCS,2026-01-02 13:15:00,3244.4,3244.9,3244.4,3244.9,1218
TCS,2026-01-02 13:16:00,3244.6,3244.7,3244,3244.4,3472
TCS,2026-01-02 13:17:00,3244.1,3244.5,3242.8,3242.8,4992
TCS,2026-01-02 13:18:00,3243.2,3243.4,3242.2,3242.5,1954
TCS,2026-01-02 13:19:00,3243.3,3243.3,3242.3,3242.3,933
TCS,2026-01-02 13:20:00,3243,3243,3242,3242.6,1400
TCS,2026-01-02 13:21:00,3242.6,3242.6,3242,3242.6,1315
TCS,2026-01-02 13:22:00,3242.6,3243,3242.3,3243,1560
TCS,2026-01-02 13:23:00,3242.8,3243,3242.3,3242.3,1804
TCS,2026-01-02 13:24:00,3242.1,3242.6,3242.1,3242.4,2276
TCS,2026-01-02 13:25:00,3242.3,3242.6,3242.2,3242.4,1273
TCS,2026-01-02 13:26:00,3242.3,3243,3242.3,3243,1786
TCS,2026-01-02 13:27:00,3243,3243,3242.6,3242.9,1220
TCS,2026-01-02 13:28:00,3242.6,3243,3242.5,3242.9,2025
TCS,2026-01-02 13:29:00,3242.5,3243.1,3242.5,3243,2363
TCS,2026-01-02 13:30:00,3243.1,3243.2,3242.5,3242.9,1198
TCS,2026-01-02 13:31:00,3242.5,3243.4,3242.5,3243,1233
TCS,2026-01-02 13:32:00,3243,3243.5,3242.5,3243.3,1781
TCS,2026-01-02 13:33:00,3243.3,3245,3243.2,3244.6,4523
TCS,2026-01-02 13:34:00,3244,3245.1,3244,3245.1,2452
TCS,2026-01-02 13:35:00,3245,3245.3,3245,3245.3,2937
TCS,2026-01-02 13:36:00,3245,3245.4,3245,3245.2,1577
TCS,2026-01-02 13:37:00,3245.1,3245.4,3245,3245.3,1467
TCS,2026-01-02 13:38:00,3245,3245,3242.6,3242.6,3805
TCS,2026-01-02 13:39:00,3243.6,3243.7,3242,3242.6,1315
TCS,2026-01-02 13:40:00,3242.6,3242.8,3241.7,3242.1,1073
TCS,2026-01-02 13:41:00,3242.1,3242.7,3241.9,3242.7,1891
TCS,2026-01-02 13:42:00,3243.5,3245,3243.5,3244.7,4985
TCS,2026-01-02 13:43:00,3244.7,3245.8,3244.7,3245.8,3455
TCS,2026-01-02 13:44:00,3245.6,3246,3245,3245.8,1852
TCS,2026-01-02 13:45:00,3245.3,3246.9,3245.3,3246.2,1678
TCS,2026-01-02 13:46:00,3246.2,3246.5,3245.2,3245.6,935
TCS,2026-01-02 13:47:00,3245.4,3245.9,3245.3,3245.8,719
TCS,2026-01-02 13:48:00,3245.7,3245.7,3245,3245.4,1708
TCS,2026-01-02 13:49:00,3245.4,3245.4,3244.1,3244.9,12450
TCS,2026-01-02 13:50:00,3245.4,3245.4,3244.2,3244.9,2547
TCS,2026-01-02 13:51:00,3244.9,3245.7,3244.2,3245,1144
TCS,2026-01-02 13:52:00,3245.2,3246.2,3245,3245.6,2918
TCS,2026-01-02 13:53:00,3245.7,3246.2,3245.5,3246.2,781
TCS,2026-01-02 13:54:00,3246.2,3246.2,3245,3246,654
TCS,2026-01-02 13:55:00,3246,3246.2,3245.1,3246.2,1064
TCS,2026-01-02 13:56:00,3245.6,3246.2,3245.4,3245.9,747
TCS,2026-01-02 13:57:00,3246.2,3246.2,3245,3245.8,1295
TCS,2026-01-02 13:58:00,3245.5,3246,3245.4,3245.9,822
TCS,2026-01-02 13:59:00,3245.4,3246.2,3245,3246.1,1070
TCS,2026-01-02 14:00:00,3246,3246.1,3245,3245,871
TCS,2026-01-02 14:01:00,3245.1,3245.8,3243.6,3244.5,5272
TCS,2026-01-02 14:02:00,3243.6,3244.7,3243.4,3244.5,1167
TCS,2026-01-02 14:03:00,3244,3245,3244,3244.5,2491
TCS,2026-01-02 14:04:00,3244,3245,3244,3245,1515
TCS,2026-01-02 14:05:00,3244.4,3245,3244,3244.2,988
TCS,2026-01-02 14:06:00,3244.7,3244.8,3244,3244.5,811
TCS,2026-01-02 14:07:00,3244.5,3245,3244,3245,5605
TCS,2026-01-02 14:08:00,3245,3245,3243.5,3244.5,3548
TCS,2026-01-02 14:09:00,3244,3244.7,3243,3244.7,747
TCS,2026-01-02 14:10:00,3243.5,3244.7,3243.1,3244.1,1235
TCS,2026-01-02 14:11:00,3244.1,3244.5,3243.6,3244.3,919
TCS,2026-01-02 14:12:00,3244.3,3244.3,3242,3243,1027
TCS,2026-01-02 14:13:00,3242,3243.1,3242,3243,675
TCS,2026-01-02 14:14:00,3243.1,3244,3243,3243.8,1138
TCS,2026-01-02 14:15:00,3243.7,3244.2,3243,3244.2,1256
TCS,2026-01-02 14:16:00,3243.5,3244.1,3242.7,3243.5,893
TCS,2026-01-02 14:17:00,3243.5,3244.1,3243,3244,1040
TCS,2026-01-02 14:18:00,3243.5,3244.8,3243.5,3244.3,1222
TCS,2026-01-02 14:19:00,3244.3,3244.7,3243,3243.4,6230
TCS,2026-01-02 14:20:00,3243.1,3244.6,3242.8,3244.6,6921
TCS,2026-01-02 14:21:00,3244.6,3244.9,3243.3,3244.4,1576
TCS,2026-01-02 14:22:00,3243.6,3245,3243.6,3244.9,1237
TCS,2026-01-02 14:23:00,3244.7,3244.8,3243.3,3244.7,1778
TCS,2026-01-02 14:24:00,3243.3,3244.3,3243,3244,1532
TCS,2026-01-02 14:25:00,3243.6,3244,3243,3244,1011
TCS,2026-01-02 14:26:00,3243.9,3244.3,3243.3,3243.9,732
TCS,2026-01-02 14:27:00,3243.9,3244.8,3243,3244.1,1496
TCS,2026-01-02 14:28:00,3243.2,3244.5,3243,3243.1,1737
TCS,2026-01-02 14:29:00,3243,3244.1,3243,3243.5,1032
TCS,2026-01-02 14:30:00,3243,3243.6,3242.7,3243.6,2046
TCS,2026-01-02 14:31:00,3243.6,3243.6,3240.9,3240.9,1896
TCS,2026-01-02 14:32:00,3241,3241.6,3240,3241.1,1941
TCS,2026-01-02 14:33:00,3240,3240,3239.2,3240,6714
TCS,2026-01-02 14:34:00,3240,3240,3238.2,3240,2202
TCS,2026-01-02 14:35:00,3239.4,3239.4,3237.6,3239.2,2442
TCS,2026-01-02 14:36:00,3238.9,3238.9,3236.5,3237.8,3689
TCS,2026-01-02 14:37:00,3237.3,3237.3,3234.1,3236.6,7825
TCS,2026-01-02 14:38:00,3236.6,3238.2,3236.6,3237.7,1845
TCS,2026-01-02 14:39:00,3237.6,3238,3237,3237.7,1481
TCS,2026-01-02 14:40:00,3237.1,3238.6,3237.1,3238,1472
TCS,2026-01-02 14:41:00,3238,3238.6,3238,3238,1149
TCS,2026-01-02 14:42:00,3238.6,3239.3,3238,3239.3,1568
TCS,2026-01-02 14:43:00,3239.3,3239.3,3238,3238.4,1209
TCS,2026-01-02 14:44:00,3239,3239.1,3238,3239,2074
TCS,2026-01-02 14:45:00,3239,3240,3239,3239.2,1732
TCS,2026-01-02 14:46:00,3239.2,3240.7,3239.1,3240.7,3625
TCS,2026-01-02 14:47:00,3240.5,3240.6,3240,3240.6,2136
TCS,2026-01-02 14:48:00,3240.5,3242.3,3240.5,3242,1786
TCS,2026-01-02 14:49:00,3242.3,3242.3,3241.3,3241.4,1331
TCS,2026-01-02 14:50:00,3241.9,3243.2,3241.2,3243.2,2113
TCS,2026-01-02 14:51:00,3243.4,3244.5,3242.4,3243.8,2734
TCS,2026-01-02 14:52:00,3243.7,3245.4,3243.3,3245,2017
TCS,2026-01-02 14:53:00,3245,3245.5,3245,3245.4,1579
TCS,2026-01-02 14:54:00,3245.4,3245.8,3245,3245.4,2569
TCS,2026-01-02 14:55:00,3245.4,3245.8,3245,3245,3055
TCS,2026-01-02 14:56:00,3245,3245.8,3245,3245.5,2770
TCS,2026-01-02 14:57:00,3245.1,3245.8,3245.1,3245.6,1244
TCS,2026-01-02 14:58:00,3245.1,3246.3,3245,3245.6,8513
TCS,2026-01-02 14:59:00,3245.6,3246.2,3244.1,3244.3,1646
TCS,2026-01-02 15:00:00,3244.9,3246.8,3244.9,3246.3,4745
TCS,2026-01-02 15:01:00,3246.5,3246.6,3244.3,3246.5,4183
TCS,2026-01-02 15:02:00,3245.8,3246.8,3245.7,3246.5,3857
TCS,2026-01-02 15:03:00,3246.5,3247.7,3246.5,3247.7,5368
TCS,2026-01-02 15:04:00,3247.8,3247.9,3247.4,3247.4,3645
TCS,2026-01-02 15:05:00,3247.7,3248.4,3247,3247.8,5976
TCS,2026-01-02 15:06:00,3247.8,3248.7,3247.8,3248.6,2889
TCS,2026-01-02 15:07:00,3248.4,3248.9,3247.5,3248.1,9047
TCS,2026-01-02 15:08:00,3249.3,3249.9,3249.3,3249.9,6071
TCS,2026-01-02 15:09:00,3249.7,3254.3,3249.4,3251.2,29500
TCS,2026-01-02 15:10:00,3251.4,3252.8,3250.4,3251.1,8736
TCS,2026-01-02 15:11:00,3250.6,3251.9,3250.5,3251,5622
TCS,2026-01-02 15:12:00,3250.9,3250.9,3250.3,3250.4,8176
TCS,2026-01-02 15:13:00,3250.4,3250.5,3250,3250.5,6119
TCS,2026-01-02 15:14:00,3250.4,3250.6,3250.1,3250.4,5259
TCS,2026-01-02 15:15:00,3250.4,3250.8,3250.4,3250.7,4677
TCS,2026-01-02 15:16:00,3250.7,3251,3250.5,3251,3048
TCS,2026-01-02 15:17:00,3251,3251,3250,3250,6970
TCS,2026-01-02 15:18:00,3250,3250.9,3250,3250.3,11245
TCS,2026-01-02 15:19:00,3250,3252.1,3249.5,3252.1,13212
TCS,2026-01-02 15:20:00,3252.1,3252.3,3250.8,3251.7,18447
TCS,2026-01-02 15:21:00,3251.7,3252,3251.5,3252,6373
TCS,2026-01-02 15:22:00,3251.5,3252,3250.3,3250.5,9156
TCS,2026-01-02 15:23:00,3251,3251.4,3251,3251,6644
TCS,2026-01-02 15:24:00,3251.1,3251.8,3250.4,3251,10080
TCS,2026-01-02 15:25:00,3250.9,3252.8,3250.9,3252.2,16519
TCS,2026-01-02 15:26:00,3252.3,3252.8,3252,3252,17192
TCS,2026-01-02 15:27:00,3252.5,3252.5,3251,3252.3,11030
TCS,2026-01-02 15:28:00,3252,3252.7,3251.1,3252.7,7083
TCS,2026-01-02 15:29:00,3252.7,3252.9,3245.4,3247.7,7493
TCS,2026-01-05 09:15:00,3240.5,3247,3228.3,3232.1,54765
TCS,2026-01-05 09:16:00,3233.9,3237,3230.9,3235.1,11466
TCS,2026-01-05 09:17:00,3235.1,3237.7,3233.1,3235,6271
TCS,2026-01-05 09:18:00,3235.4,3238.7,3234.2,3235.4,8873
TCS,2026-01-05 09:19:00,3235.9,3235.9,3231.6,3233,4880
TCS,2026-01-05 09:20:00,3232.8,3233.9,3231.2,3233.4,5844
TCS,2026-01-05 09:21:00,3232,3236.4,3231.8,3235.4,6356
TCS,2026-01-05 09:22:00,3235.2,3235.6,3232.4,3232.5,5368
TCS,2026-01-05 09:23:00,3233.2,3233.2,3225.4,3226.4,9482
TCS,2026-01-05 09:24:00,3226.3,3228.4,3225,3228.4,5262
TCS,2026-01-05 09:25:00,3228.5,3228.9,3223.7,3225,7761
TCS,2026-01-05 09:26:00,3223.9,3227.7,3223,3225.2,4016
TCS,2026-01-05 09:27:00,3225.2,3225.2,3219.5,3221.8,5667
TCS,2026-01-05 09:28:00,3220.6,3223.8,3218,3218.5,6141
TCS,2026-01-05 09:29:00,3219.5,3220.9,3217,3219,4962
TCS,2026-01-05 09:30:00,3219.8,3219.9,3212.8,3215.6,9888
TCS,2026-01-05 09:31:00,3215,3216.8,3209,3209.7,12381
TCS,2026-01-05 09:32:00,3209.6,3210,3206.4,3207.9,6769
TCS,2026-01-05 09:33:00,3207.6,3208,3199.7,3204.5,35408
TCS,2026-01-05 09:34:00,3204,3205.9,3203,3203.9,8113
TCS,2026-01-05 09:35:00,3204,3206.9,3203.1,3206.9,3595
TCS,2026-01-05 09:36:00,3206.9,3209.4,3205.1,3209.4,4541
TCS,2026-01-05 09:37:00,3208.2,3208.7,3204.2,3204.8,10369
TCS,2026-01-05 09:38:00,3204.7,3205.6,3202.2,3204.4,4914
TCS,2026-01-05 09:39:00,3203,3204.1,3199,3203.7,13230
TCS,2026-01-05 09:40:00,3202,3208,3202,3205.6,9075
TCS,2026-01-05 09:41:00,3205.7,3208,3204,3207.4,15824
TCS,2026-01-05 09:42:00,3207.4,3211.8,3206.1,3211.8,5141
TCS,2026-01-05 09:43:00,3211.8,3212,3209.5,3210.2,2651
TCS,2026-01-05 09:44:00,3210.7,3210.9,3207,3207,4873
